RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,
2019000.0,2084000.0,1358000.0,1204000.0,924300.0,1125000.0,2370000.0,1000000.0,523600.0,
2038000.0,2086000.0,1361000.0,1204000.0,924300.0,1125000.0,2370000.0,1000000.0,627200.0,
2010000.0,2092000.0,1363000.0,1223000.0,916800.0,1610000.0,1899000.0,998600.0,614700.0,
2019000.0,2089000.0,1366000.0,1234000.0,894700.0,1619000.0,1905000.0,983200.0,614700.0,
2013000.0,2089000.0,1367000.0,1230000.0,888100.0,1615000.0,1898000.0,983200.0,614700.0,
2044000.0,2089000.0,1369000.0,1245000.0,888100.0,1642000.0,1871000.0,983200.0,614700.0,
1993000.0,2087000.0,1373000.0,1290000.0,888100.0,1658000.0,1856000.0,1010000.0,588300.0,
1990000.0,2089000.0,1374000.0,1290000.0,889600.0,1666000.0,1838000.0,1010000.0,650200.0,
1985000.0,2093000.0,1375000.0,1290000.0,882100.0,1672000.0,1850000.0,991500.0,650200.0,
2003000.0,2089000.0,1377000.0,1290000.0,888200.0,1673000.0,1843000.0,1104000.0,537300.0,
1957000.0,2085000.0,1379000.0,1318000.0,888200.0,1673000.0,1854000.0,1093000.0,537300.0,
1954000.0,2085000.0,1381000.0,1309000.0,887400.0,1673000.0,1847000.0,1119000.0,596800.0,
1941000.0,2085000.0,1382000.0,1307000.0,887400.0,1686000.0,1835000.0,1163000.0,552500.0,
1966000.0,2096000.0,1383000.0,1302000.0,887400.0,1686000.0,1835000.0,1180000.0,535900.0,
1962000.0,2094000.0,1385000.0,1292000.0,887300.0,1693000.0,1828000.0,1203000.0,512000.0,
1959000.0,2092000.0,1389000.0,1284000.0,893400.0,1686000.0,1828000.0,1234000.0,511100.0,
1954000.0,2094000.0,1392000.0,1279000.0,915300.0,1664000.0,1861000.0,1217000.0,495400.0,
1948000.0,2093000.0,1394000.0,1229000.0,915300.0,1664000.0,1872000.0,1222000.0,479000.0,
1983000.0,2099000.0,1393000.0,1224000.0,915300.0,1664000.0,1872000.0,1257000.0,444000.0,
1966000.0,2093000.0,1395000.0,1217000.0,922100.0,1658000.0,1894000.0,1252000.0,466100.0,
1941000.0,2095000.0,1396000.0,1236000.0,914500.0,1675000.0,1876000.0,1252000.0,559200.0,
1937000.0,2096000.0,1399000.0,1236000.0,907000.0,1675000.0,1876000.0,1252000.0,559200.0,
1981000.0,2101000.0,1400000.0,1247000.0,911900.0,1670000.0,1876000.0,1252000.0,559200.0,
1951000.0,2107000.0,1402000.0,1261000.0,1407000.0,1175000.0,1887000.0,1300000.0,500400.0,
1891000.0,2112000.0,1404000.0,1272000.0,1426000.0,1156000.0,1887000.0,1300000.0,500400.0,
1890000.0,2111000.0,1406000.0,1267000.0,1420000.0,1149000.0,1899000.0,1287000.0,500400.0,
1906000.0,2124000.0,1409000.0,1269000.0,1441000.0,1138000.0,1916000.0,1262000.0,499900.0,
1875000.0,2134000.0,1412000.0,1283000.0,1440000.0,1131000.0,1916000.0,1262000.0,582600.0,
1932000.0,2119000.0,1396000.0,1235000.0,1397000.0,1138000.0,1923000.0,1245000.0,581400.0,
1945000.0,2117000.0,1397000.0,1231000.0,1423000.0,1118000.0,1916000.0,1262000.0,564900.0,
1999000.0,2120000.0,1399000.0,1231000.0,1417000.0,1118000.0,1909000.0,1262000.0,645400.0,
1986000.0,2125000.0,1401000.0,1228000.0,1439000.0,1098000.0,1915000.0,1248000.0,644600.0,
1976000.0,2125000.0,1402000.0,1232000.0,1439000.0,1087000.0,1908000.0,1248000.0,644600.0,
1952000.0,2094000.0,1391000.0,1182000.0,1452000.0,1094000.0,1888000.0,1262000.0,717000.0,
1947000.0,2090000.0,1395000.0,1177000.0,1431000.0,1086000.0,1898000.0,1252000.0,717000.0,
1973000.0,2097000.0,1396000.0,1181000.0,1437000.0,1079000.0,1898000.0,1265000.0,703400.0,
1958000.0,2104000.0,1399000.0,1181000.0,1392000.0,1099000.0,1878000.0,1265000.0,703400.0,
1984000.0,2106000.0,1401000.0,1192000.0,1392000.0,1099000.0,1884000.0,1272000.0,689000.0,
1950000.0,2110000.0,1404000.0,1209000.0,1392000.0,1099000.0,1896000.0,1261000.0,689000.0,
1914000.0,2113000.0,1403000.0,1126000.0,1379000.0,1103000.0,1873000.0,1260000.0,688000.0,
1949000.0,2114000.0,1405000.0,1094000.0,1326000.0,1103000.0,1873000.0,1260000.0,688000.0,
1944000.0,2117000.0,1408000.0,1079000.0,1326000.0,1103000.0,1891000.0,1242000.0,688000.0,
1964000.0,2127000.0,1410000.0,1079000.0,1305000.0,1110000.0,1884000.0,1284000.0,691600.0,
1945000.0,2134000.0,1412000.0,1084000.0,1268000.0,1110000.0,1884000.0,1332000.0,643800.0,
1995000.0,2132000.0,1415000.0,1090000.0,1275000.0,1088000.0,1884000.0,1346000.0,629400.0,
2039000.0,2133000.0,1411000.0,1003000.0,1237000.0,1086000.0,1884000.0,1359000.0,616800.0,
2025000.0,2131000.0,1392000.0,1006000.0,1238000.0,1064000.0,1904000.0,1338000.0,698100.0,
2014000.0,2122000.0,1395000.0,1006000.0,1231000.0,1070000.0,1910000.0,1347000.0,678300.0,
1994000.0,2114000.0,1398000.0,1026000.0,1231000.0,1070000.0,1910000.0,1347000.0,678300.0,
2042000.0,2110000.0,1399000.0,1022000.0,1230000.0,1079000.0,1901000.0,1347000.0,678300.0,
2016000.0,2123000.0,1401000.0,1018000.0,1218000.0,1079000.0,1901000.0,1347000.0,678300.0,
1991000.0,2116000.0,1402000.0,1028000.0,1837000.0,449200.0,1901000.0,1340000.0,678300.0,
2007000.0,2121000.0,1405000.0,1028000.0,1837000.0,456000.0,1908000.0,1326000.0,678300.0,
1987000.0,2122000.0,1409000.0,1061000.0,1814000.0,443100.0,1908000.0,1361000.0,741500.0,
1951000.0,2125000.0,1412000.0,1091000.0,1808000.0,449900.0,1887000.0,1373000.0,730100.0,
1988000.0,2131000.0,1414000.0,1097000.0,1769000.0,456700.0,1880000.0,1373000.0,730100.0,
1980000.0,2120000.0,1415000.0,1045000.0,1775000.0,477600.0,1847000.0,1373000.0,730100.0,
1943000.0,2121000.0,1416000.0,1076000.0,1761000.0,484400.0,1826000.0,1379000.0,723400.0,
2053000.0,2123000.0,1416000.0,1076000.0,1723000.0,504800.0,1806000.0,1379000.0,723400.0,
2060000.0,2123000.0,1418000.0,1077000.0,1729000.0,1130000.0,1174000.0,1379000.0,723200.0,
2047000.0,2122000.0,1420000.0,1083000.0,1691000.0,1129000.0,1167000.0,1400000.0,702800.0,
2029000.0,2123000.0,1423000.0,1089000.0,1686000.0,1121000.0,1167000.0,1400000.0,702800.0,
2012000.0,2138000.0,1424000.0,1089000.0,1686000.0,1134000.0,1154000.0,1400000.0,702800.0,
2100000.0,2140000.0,1426000.0,1084000.0,1675000.0,1127000.0,1152000.0,1398000.0,701300.0,
2112000.0,2140000.0,1430000.0,1107000.0,1645000.0,1141000.0,1139000.0,1424000.0,712300.0,
