entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
2.245,0.4779,0.105,0.06589,0.06077,0.1037,0.07478,0.01877,0.02102,0.06208,0.04312,0.03464,0.2004,0.2099,
2.245,0.4751,0.105,0.0658,0.06086,0.1037,0.07478,0.01919,0.02059,0.06208,0.04312,0.03464,0.2004,0.2099,
2.243,0.4777,0.104,0.0657,0.06088,0.1035,0.07392,0.01956,0.0201,0.06203,0.04303,0.03465,0.2005,0.2121,
2.249,0.5125,0.104,0.06566,0.06088,0.1035,0.07254,0.01956,0.05346,0.0287,0.04303,0.03467,0.2016,0.2124,
2.249,0.5088,0.09987,0.06573,0.06111,0.1073,0.07254,0.01956,0.05346,0.0287,0.04303,0.03467,0.2016,0.2124,
2.25,0.5005,0.09968,0.06586,0.06116,0.1073,0.07254,0.02009,0.05293,0.0287,0.04303,0.03468,0.2016,0.2124,
2.245,0.4999,0.09963,0.06574,0.06112,0.1076,0.07072,0.01955,0.05267,0.02997,0.04106,0.03467,0.2026,0.2147,
2.246,0.5027,0.1003,0.06547,0.06136,0.1074,0.07065,0.02006,0.05209,0.02994,0.04102,0.03464,0.2034,0.2136,
2.247,0.5,0.1001,0.06569,0.06143,0.1074,0.07065,0.02094,0.05121,0.03082,0.04014,0.03464,0.2034,0.2136,
2.25,0.5001,0.104,0.06547,0.06153,0.1073,0.07058,0.02091,0.05116,0.03132,0.03957,0.03462,0.2042,0.2093,
2.248,0.5006,0.1036,0.06586,0.06152,0.1073,0.06999,0.0208,0.05102,0.03114,0.03935,0.03464,0.2042,0.2105,
2.248,0.5033,0.1031,0.06626,0.06165,0.1073,0.06999,0.0208,0.05102,0.03114,0.03935,0.03464,0.2042,0.2105,
2.25,0.5037,0.1068,0.06612,0.06172,0.107,0.0691,0.02184,0.04975,0.03114,0.03935,0.03457,0.2052,0.2074,
2.25,0.5054,0.1064,0.06604,0.06181,0.1066,0.06917,0.02186,0.04982,0.03276,0.0378,0.03463,0.2055,0.2076,
2.25,0.5036,0.1058,0.06657,0.06189,0.106,0.06923,0.02187,0.05055,0.03208,0.03783,0.03467,0.2056,0.2078,
2.249,0.5063,0.1051,0.06647,0.0619,0.1058,0.06912,0.02184,0.05047,0.03202,0.03777,0.03461,0.2074,0.2075,
2.248,0.5078,0.1046,0.06655,0.06181,0.1056,0.06897,0.02213,0.05003,0.03196,0.03769,0.03454,0.209,0.207,
2.247,0.5107,0.1045,0.06663,0.0619,0.1056,0.06897,0.02217,0.04933,0.03196,0.03769,0.03456,0.209,0.2077,
2.25,0.5222,0.1041,0.06683,0.06192,0.1052,0.07008,0.021,0.05028,0.03315,0.03862,0.03452,0.2068,0.2076,
2.247,0.5208,0.1036,0.06654,0.06221,0.1045,0.06912,0.02077,0.05118,0.03654,0.03387,0.03459,0.2072,0.2099,
2.248,0.5158,0.1026,0.06648,0.0624,0.1054,0.06912,0.02223,0.04972,0.03654,0.03387,0.03459,0.2072,0.2099,
2.248,0.5171,0.1025,0.06666,0.06241,0.105,0.06982,0.02156,0.04973,0.03655,0.03388,0.03461,0.2072,0.21,
2.245,0.5264,0.1007,0.06656,0.06247,0.1051,0.06972,0.02146,0.04933,0.03656,0.0339,0.03462,0.2073,0.2123,
2.248,0.5149,0.1061,0.06652,0.06258,0.1047,0.06956,0.02177,0.05014,0.03531,0.03384,0.03457,0.2092,0.2057,
2.247,0.5166,0.1061,0.06656,0.06262,0.1044,0.0706,0.02076,0.05015,0.03532,0.03386,0.0346,0.2093,0.2058,
2.249,0.5198,0.1048,0.06638,0.06259,0.105,0.06796,0.02128,0.04961,0.03863,0.03348,0.03461,0.2073,0.2084,
2.247,0.516,0.1046,0.06664,0.06266,0.1043,0.06738,0.02114,0.04946,0.03842,0.0332,0.03467,0.2075,0.2101,
2.245,0.5056,0.1045,0.06671,0.06265,0.1043,0.06684,0.02101,0.04971,0.03779,0.03294,0.03467,0.2075,0.2114,
2.243,0.4986,0.1019,0.06655,0.06277,0.1043,0.06684,0.02101,0.04971,0.03779,0.03294,0.03468,0.2075,0.2141,
2.243,0.4973,0.1004,0.0669,0.06279,0.105,0.06683,0.02102,0.04975,0.03896,0.03181,0.0347,0.2077,0.2142,
2.242,0.4927,0.09993,0.06732,0.06278,0.105,0.06726,0.0206,0.05028,0.04006,0.03018,0.0347,0.2077,0.2142,
2.239,0.4935,0.09977,0.0675,0.06283,0.1046,0.0653,0.0206,0.05099,0.03989,0.02966,0.03472,0.2078,0.2163,
2.233,0.4887,0.1032,0.06697,0.06238,0.1044,0.06106,0.02087,0.05162,0.03851,0.0296,0.03425,0.2094,0.2177,
2.233,0.4885,0.1032,0.06693,0.0624,0.1044,0.06159,0.02034,0.05162,0.03851,0.0296,0.03427,0.2094,0.2177,
2.234,0.5177,0.1032,0.06683,0.06249,0.1044,0.06159,0.05034,0.02162,0.03851,0.0296,0.03428,0.2094,0.2177,
2.231,0.5268,0.103,0.06689,0.06254,0.1044,0.05974,0.05015,0.02226,0.0375,0.0296,0.03428,0.2094,0.2202,
2.242,0.5183,0.1036,0.06716,0.06261,0.1043,0.05967,0.0501,0.02223,0.03746,0.03509,0.03426,0.2047,0.2188,
2.242,0.5228,0.1063,0.06682,0.06283,0.1039,0.05843,0.05007,0.02296,0.03723,0.03454,0.03426,0.2056,0.2171,
2.241,0.5094,0.1087,0.0669,0.06288,0.1037,0.05671,0.05006,0.02295,0.03722,0.03452,0.03423,0.2066,0.2156,
2.241,0.5087,0.1099,0.06717,0.06279,0.1035,0.05665,0.05106,0.02188,0.03718,0.03449,0.03421,0.2075,0.2136,
2.251,0.5035,0.1127,0.06702,0.06276,0.1031,0.05658,0.05099,0.02184,0.03869,0.03827,0.03417,0.2039,0.21,
