RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,
2069000.0,1911000.0,1292000.0,1492000.0,896700.0,137200.0,383000.0,3309000.0,1016000.0,
2107000.0,1909000.0,1294000.0,1492000.0,896700.0,137200.0,401800.0,3319000.0,987700.0,
1980000.0,1919000.0,1297000.0,1607000.0,896700.0,137200.0,441700.0,3317000.0,949000.0,
1956000.0,1923000.0,1298000.0,1636000.0,884200.0,137200.0,441700.0,3328000.0,938800.0,
1983000.0,1931000.0,1299000.0,1636000.0,871600.0,137200.0,459700.0,3310000.0,938800.0,
1951000.0,1932000.0,1300000.0,1655000.0,871600.0,137200.0,466500.0,3303000.0,938700.0,
2016000.0,1935000.0,1302000.0,1658000.0,871500.0,137200.0,466400.0,3320000.0,986700.0,
2009000.0,1939000.0,1306000.0,1658000.0,848400.0,137200.0,466400.0,3350000.0,956500.0,
1984000.0,1928000.0,1306000.0,1487000.0,847000.0,131100.0,466400.0,3350000.0,956500.0,
1973000.0,1933000.0,1308000.0,1482000.0,846200.0,124300.0,473200.0,3356000.0,944100.0,
1956000.0,1937000.0,1309000.0,1482000.0,846200.0,124300.0,480000.0,3380000.0,913000.0,
1999000.0,1937000.0,1311000.0,1468000.0,846200.0,124300.0,496300.0,3412000.0,950900.0,
1996000.0,1937000.0,1313000.0,1463000.0,846200.0,124300.0,503100.0,3417000.0,939100.0,
1986000.0,1938000.0,1317000.0,1463000.0,817400.0,124300.0,518000.0,3402000.0,939100.0,
1984000.0,1926000.0,1313000.0,1389000.0,801900.0,124300.0,538300.0,3381000.0,938700.0,
1980000.0,1929000.0,1315000.0,1389000.0,810100.0,116100.0,551900.0,3401000.0,905000.0,
1996000.0,1936000.0,1316000.0,1384000.0,774400.0,116100.0,584100.0,3369000.0,905000.0,
1953000.0,1938000.0,1321000.0,1415000.0,774400.0,129700.0,608900.0,3355000.0,881200.0,
1924000.0,1942000.0,1322000.0,1435000.0,774400.0,129700.0,636000.0,3347000.0,862000.0,
1894000.0,1945000.0,1324000.0,1449000.0,774400.0,136500.0,629200.0,3406000.0,875900.0,
1877000.0,1945000.0,1327000.0,1463000.0,774400.0,143300.0,757400.0,3306000.0,840800.0,
1827000.0,1950000.0,1328000.0,1508000.0,766800.0,143300.0,784700.0,3285000.0,834100.0,
1896000.0,1933000.0,1330000.0,1366000.0,750500.0,154700.0,772600.0,3293000.0,819000.0,
1863000.0,1927000.0,1331000.0,1374000.0,750500.0,154700.0,792900.0,3291000.0,801000.0,
1858000.0,1929000.0,1334000.0,1374000.0,750500.0,154700.0,813300.0,3297000.0,791200.0,
1855000.0,1930000.0,1336000.0,1374000.0,750500.0,154700.0,833600.0,3283000.0,784400.0,
1842000.0,1932000.0,1338000.0,1380000.0,750500.0,176100.0,818900.0,3290000.0,889300.0,
1812000.0,1930000.0,1340000.0,1403000.0,750400.0,176100.0,818900.0,3336000.0,842800.0,
1775000.0,1935000.0,1339000.0,1412000.0,757200.0,169300.0,825700.0,3330000.0,842800.0,
1761000.0,1938000.0,1340000.0,1422000.0,749700.0,169300.0,839300.0,3331000.0,827600.0,
1755000.0,1935000.0,1343000.0,1422000.0,749700.0,182200.0,898600.0,3285000.0,801300.0,
1744000.0,1927000.0,1343000.0,1418000.0,749700.0,182100.0,898500.0,3297000.0,788600.0,
1742000.0,1926000.0,1347000.0,1418000.0,737300.0,182200.0,895000.0,3290000.0,788600.0,
1707000.0,1932000.0,1348000.0,1474000.0,723900.0,201900.0,882100.0,3301000.0,770500.0,
1734000.0,1938000.0,1350000.0,1464000.0,723900.0,201900.0,901100.0,3312000.0,740800.0,
1720000.0,1936000.0,1354000.0,1466000.0,774900.0,162500.0,903100.0,3305000.0,734000.0,
1687000.0,1940000.0,1356000.0,1493000.0,774900.0,162500.0,923900.0,3297000.0,721600.0,
1683000.0,1941000.0,1359000.0,1488000.0,774900.0,162500.0,936800.0,3324000.0,881900.0,
1673000.0,1943000.0,1360000.0,1485000.0,744000.0,162500.0,957200.0,3343000.0,842100.0,
1714000.0,1948000.0,1361000.0,1482000.0,743900.0,175300.0,944200.0,3343000.0,840700.0,
1711000.0,1940000.0,1361000.0,1477000.0,726400.0,175300.0,944200.0,3368000.0,816200.0,
1697000.0,1944000.0,1363000.0,1482000.0,726300.0,175300.0,978000.0,3334000.0,814700.0,
1745000.0,1944000.0,1366000.0,1498000.0,726300.0,181400.0,1554000.0,2752000.0,814700.0,
1743000.0,1944000.0,1368000.0,1498000.0,741400.0,176500.0,1549000.0,2795000.0,758500.0,
1778000.0,1943000.0,1370000.0,1406000.0,702300.0,182300.0,1565000.0,2780000.0,742800.0,
1771000.0,1943000.0,1372000.0,1406000.0,702300.0,189100.0,1565000.0,2773000.0,742800.0,
1784000.0,1942000.0,1375000.0,1387000.0,702300.0,211400.0,1557000.0,2791000.0,711100.0,
1781000.0,1942000.0,1378000.0,1382000.0,694800.0,217500.0,1582000.0,2795000.0,675500.0,
1815000.0,1941000.0,1380000.0,1404000.0,672100.0,226700.0,2835000.0,1533000.0,675500.0,
1813000.0,1934000.0,1383000.0,1401000.0,683300.0,207100.0,3357000.0,1031000.0,647900.0,
1799000.0,1937000.0,1382000.0,1294000.0,666800.0,225800.0,3342000.0,1045000.0,627500.0,
1797000.0,1931000.0,1383000.0,1262000.0,651700.0,237400.0,3344000.0,1031000.0,626000.0,
1859000.0,1932000.0,1382000.0,1239000.0,629100.0,237400.0,3344000.0,1102000.0,555200.0,
1845000.0,1928000.0,1383000.0,1251000.0,613300.0,235600.0,3388000.0,1058000.0,555200.0,
1829000.0,1924000.0,1380000.0,1261000.0,613300.0,235600.0,3406000.0,1040000.0,553700.0,
1824000.0,1920000.0,1380000.0,1255000.0,620000.0,241700.0,3421000.0,1013000.0,553700.0,
1764000.0,1919000.0,1383000.0,1313000.0,620000.0,241700.0,3432000.0,1001000.0,553700.0,
1798000.0,1918000.0,1386000.0,1232000.0,618600.0,241700.0,3439000.0,994700.0,553500.0,
1788000.0,1919000.0,1388000.0,1239000.0,618600.0,241700.0,3477000.0,956000.0,553500.0,
1774000.0,1921000.0,1383000.0,1249000.0,602500.0,247800.0,3488000.0,949300.0,573600.0,
1767000.0,1913000.0,1368000.0,1227000.0,612100.0,244300.0,3482000.0,949300.0,573600.0,
1763000.0,1915000.0,1370000.0,1220000.0,612000.0,244300.0,3488000.0,954500.0,560800.0,
1794000.0,1914000.0,1372000.0,1246000.0,620000.0,249200.0,3475000.0,954500.0,560800.0,
1780000.0,1919000.0,1373000.0,1234000.0,612400.0,249200.0,3492000.0,937600.0,587200.0,
