GLUT4EnEr,GLUT4EnPm,GLUT4EnRabA,GLUT4EnRabB,GLUT4EnRabC,GLUT4EnRabD,GLUT4EnRabE,GLUT4EnRabF,GLUT4EnRabG,GLUT4EnRabH,GLUT4EnRabI,GLUT4EnRabL,GlutSupEr,GlutSupPm,GlutSupRabA,GlutSupRabB,GlutSupRabC,GlutSupRabD,GlutSupRabE,GlutSupRabF,GlutSupRabG,GlutSupRabH,GlutSupRabI,GlutSupRabL,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,membraneMarkerRabL,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,mvbRabL,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,protonEnRabL,TfREnEr,TfREnPm,TfREnRabA,TfREnRabB,TfREnRabC,TfREnRabD,TfREnRabE,TfREnRabF,TfREnRabG,TfREnRabH,TfREnRabI,TfREnRabL,
0.0,0.01631,0.09466,0.2529,0.0401,0.01878,0.02533,6.013E-4,3.656E-4,9.127E-4,0.003433,0.4476,0.0,0.09461,0.004365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9684,41.77,18.18,10.36,227.7,12.88,5.84,2.52,3.254,4.239,3.307,1.0E-4,0.0,36790.0,1062.0,423.9,311.4,2035.0,481.8,783.9,337.5,436.9,290.1,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01631,0.094,0.2536,0.04033,0.01878,0.02508,6.013E-4,3.656E-4,9.127E-4,0.003433,0.4476,0.0,0.09461,0.004365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9684,42.72,18.15,10.26,225.0,12.83,5.811,2.507,3.237,4.192,3.291,1.0E-4,0.0,36810.0,1062.0,424.2,311.8,2032.0,481.0,783.9,337.5,436.9,290.0,286.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01772,0.094,0.255,0.04175,0.01878,0.02367,6.013E-4,3.656E-4,9.127E-4,0.003433,0.4448,0.0,0.09461,0.004365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9684,42.76,18.16,10.28,225.9,12.84,5.836,2.515,3.24,4.2,3.296,1.0E-4,0.0,36830.0,1062.0,424.6,312.2,2028.0,471.0,783.8,337.5,436.8,290.0,286.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0174,0.09255,0.2556,0.04279,0.01878,0.02249,6.266E-4,4.004E-4,9.558E-4,0.004578,0.4448,0.0,0.09293,0.006046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9684,42.46,18.14,10.23,224.1,12.81,5.779,2.497,3.232,4.433,3.286,1.0E-4,0.0,36830.0,1055.0,424.5,331.8,2025.0,451.1,783.1,337.3,436.7,309.8,285.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01637,0.09358,0.2557,0.0429,0.01878,0.02234,6.571E-4,4.167E-4,9.734E-4,0.004523,0.4448,0.0,0.08743,0.01154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9681,42.46,18.14,10.19,223.2,12.8,5.783,2.496,3.227,4.392,3.28,1.0E-4,0.0,36840.0,1104.0,424.7,343.5,2021.0,433.8,785.0,338.7,438.3,344.8,286.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01722,0.09409,0.2567,0.04123,0.0184,0.02236,6.84E-4,3.984E-4,6.751E-4,0.004422,0.4448,0.0,0.08446,0.01451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,43.45,18.08,10.15,222.4,12.74,7.109,1.948,2.563,4.358,3.247,1.0E-4,0.0,36840.0,1126.0,415.6,345.6,2014.0,426.0,929.5,280.8,367.8,346.9,283.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01722,0.09406,0.2574,0.04161,0.01807,0.02236,6.856E-4,3.964E-4,7.87E-4,0.003649,0.4448,0.0,0.08446,0.01451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,43.44,17.76,10.09,221.4,13.16,7.171,1.874,2.572,4.328,3.264,1.0E-4,0.0,36840.0,1126.0,414.7,348.6,2013.0,425.9,938.0,269.8,370.8,340.6,283.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01747,0.09588,0.2604,0.04373,0.01354,0.02191,6.856E-4,3.964E-4,7.87E-4,0.003649,0.4425,0.0,0.08446,0.01451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,49.48,13.67,10.33,221.2,13.18,7.196,1.882,2.576,4.336,4.195,1.0E-4,0.0,36850.0,1175.0,374.7,349.5,1989.0,423.4,937.9,269.8,370.8,340.5,291.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01747,0.09819,0.2605,0.04134,0.01354,0.02191,6.856E-4,3.964E-4,7.87E-4,0.003649,0.4425,0.0,0.08446,0.01451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,48.09,14.47,10.69,218.6,13.14,7.121,1.857,2.565,4.31,4.202,1.0E-4,0.0,36850.0,1162.0,381.5,354.9,1985.0,423.2,937.9,269.7,370.8,340.5,291.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01859,0.09819,0.2569,0.04486,0.01354,0.02077,6.958E-4,3.984E-4,7.895E-4,0.003649,0.4426,0.0,0.08446,0.01451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,48.09,14.46,10.65,217.7,13.2,7.007,1.888,2.547,4.306,4.194,1.0E-4,0.0,36880.0,1162.0,380.9,355.0,1983.0,425.9,920.2,275.2,369.0,342.9,291.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
