albumin,albuminRabA,albuminRabB,albuminRabC,albuminRabD,albuminRabE,enzyme,enzymeG55,enzymeG55RabA,enzymeG55RabB,enzymeG55RabC,enzymeG55RabD,enzymeG55RabE,enzymeGo3,enzymeGo3RabA,enzymeGo3RabB,enzymeGo3RabC,enzymeGo3RabD,enzymeGo3RabE,enzymeM,enzymeRabA,enzymeRabB,enzymeRabC,enzymeRabD,enzymeRabE,G55,G55RabA,G55RabB,G55RabC,G55RabD,G55RabE,Go3,Go3RabA,Go3RabB,Go3RabC,Go3RabD,Go3RabE,Gpli,membraneMarker,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,ProC,ProCRabA,ProCRabB,ProCRabC,ProCRabD,ProCRabE,proton,protonRabA,protonRabB,protonRabC,protonRabD,protonRabE,solubleMarker,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,Spli,
0.0,41453.60943,114804.31778,18316.41475,13744.25589,7938.40215,0.0,0.0,277.15546,6894.08403,430.88025,430.88025,0.0,0.0,7227.41897,139.56286,164.43847,163.48066,338.09905,0.0,3261.92955,2208.02683,1119.38453,638.8654,804.79368,0.0,6524.70497,1197.77401,127.70389,158.32743,24.4897,0.0,3236.64689,2180.77816,1108.37663,534.13237,973.06596,0.0,0.0,0.0345,0.85822,0.05364,0.05364,0.0,0.0,6771.28088,168431.75033,10526.9844,10526.9844,0.0,0.0,1.59389,50.86645,49.45653,50.78994,8.92814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,41037.38441,114037.06016,18593.70531,13737.95772,8850.8924,0.0,0.0,277.15546,6894.08403,430.88025,430.88025,0.0,0.0,7242.33234,135.2848,155.8905,154.72762,344.76474,0.0,3237.5687,2189.49673,1123.15609,636.86902,845.90946,0.0,6466.34085,1249.03473,132.20447,156.28298,29.13697,0.0,3205.1243,2142.05063,1048.01029,608.52472,1029.29007,0.0,0.0,0.0345,0.85822,0.05364,0.05364,0.0,0.0,6771.28088,168431.75033,10526.9844,10526.9844,0.0,0.0,1.61468,50.44364,49.7661,50.23372,9.57681,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,40716.6743,114007.6225,18803.61521,13487.57383,9241.51416,0.0,0.0,277.15546,6894.08403,430.88025,430.88025,0.0,0.0,7237.92339,143.78807,150.8117,163.07525,337.4016,0.0,3219.44072,2182.10778,1127.78486,635.23944,868.4272,0.0,6465.51645,1265.06217,129.62871,137.10826,35.68441,0.0,3189.50234,2124.25049,1073.37544,585.8775,1059.99422,0.0,0.0,0.0345,0.85822,0.05364,0.05364,0.0,0.0,6771.28088,168431.75033,10526.9844,10526.9844,0.0,0.0,1.73015,50.1523,50.05724,49.96969,9.72557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,40288.1763,113512.10692,19130.6487,13636.9741,9689.09398,0.0,0.0,277.15546,6894.08403,430.88025,430.88025,0.0,0.0,7236.26732,137.57415,145.66327,155.89399,357.60128,0.0,3195.46502,2155.03881,1139.83375,641.68567,900.97676,0.0,6457.07876,1243.46275,154.6113,136.25045,41.59673,0.0,3164.49431,2066.53945,1080.47636,621.40443,1100.08545,0.0,0.0,0.0345,0.85822,0.05364,0.05364,0.0,0.0,6771.28088,168431.75033,10526.9844,10526.9844,0.0,0.0,1.64334,50.22183,49.86097,49.86028,10.04852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,39090.5551,109203.7533,19313.20461,18689.47916,9960.00782,0.0,0.0,277.15546,6463.20378,430.88025,861.7605,0.0,0.0,7243.1827,128.85468,141.1427,163.29311,356.52681,0.0,3153.63197,2142.36698,1144.25786,677.68055,915.06265,0.0,6514.32001,1181.08865,146.59777,149.0316,41.96197,0.0,3123.43545,2069.15796,1076.34858,629.73508,1134.32293,0.0,0.0,0.0345,0.80458,0.05364,0.10728,0.0,0.0,6771.28088,157904.76594,10526.9844,21053.96879,0.0,0.0,1.61325,50.39434,49.49394,49.84374,10.28966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,39167.34277,103822.43086,24333.2218,18763.63598,10170.3686,0.0,0.0,277.15546,6032.32353,861.7605,861.7605,0.0,0.0,7247.98165,144.44644,133.79751,153.03832,353.73608,0.0,3130.80285,2122.21356,1161.70809,688.59888,929.67662,0.0,6439.30111,1136.13715,156.9188,198.40656,102.23639,0.0,3101.7783,2096.5151,1094.07067,582.79426,1157.84167,0.0,0.0,0.0345,0.75094,0.10728,0.10728,0.0,0.0,6771.28088,147377.78154,21053.96879,21053.96879,0.0,0.0,1.63105,50.03761,49.58549,49.82468,10.55611,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,39082.06438,105372.1252,23521.10013,17817.41595,10464.29434,0.0,0.0,263.046,6134.17421,817.8899,817.8899,0.0,0.0,7247.72345,135.97792,127.18172,153.74021,368.37669,0.0,3123.78641,2134.59833,1142.87829,682.80605,948.93092,0.0,6423.03243,1164.99155,140.18371,174.00146,130.79085,0.0,3092.83306,2098.87733,1079.55585,576.34856,1185.3852,0.0,0.0,0.03275,0.76362,0.10182,0.10182,0.0,0.0,6426.56768,149866.13078,19982.15077,19982.15077,0.0,0.0,1.76958,50.12347,49.16414,49.63253,10.94523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,38914.1211,108286.26149,23717.61902,14853.27431,10485.72409,0.0,0.0,277.15546,6463.20378,861.7605,430.88025,0.0,0.0,7251.71583,125.22639,122.65269,163.48968,369.91541,0.0,3113.02747,2123.44886,1139.4198,700.9695,956.13437,0.0,6385.48267,1155.67992,139.27403,190.97377,161.58961,0.0,3087.4106,2082.48343,1067.33937,581.39503,1214.37157,0.0,0.0,0.0345,0.80458,0.10728,0.05364,0.0,0.0,6771.28088,157904.76594,21053.96879,10526.9844,0.0,0.0,1.85165,49.91409,49.41586,49.50042,10.95293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,38612.29851,111842.95867,19405.69824,15286.4648,11109.57978,0.0,0.0,277.15546,6894.08403,430.88025,430.88025,0.0,0.0,7255.19268,112.64747,117.6712,174.84185,372.6468,0.0,3103.86841,2090.97766,1137.00223,724.517,976.63469,0.0,6379.04531,1147.6908,147.10338,192.01785,167.14266,0.0,3059.01859,2016.302,1107.59657,630.55758,1219.52527,0.0,0.0,0.0345,0.85822,0.05364,0.05364,0.0,0.0,6771.28088,168431.75033,10526.9844,10526.9844,0.0,0.0,1.70055,49.72503,49.50654,49.54593,11.15689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,38548.75482,111311.12937,19218.30764,15151.4813,12027.32686,0.0,0.0,277.15546,6894.08403,430.88025,430.88025,0.0,0.0,7251.65802,107.53229,115.48591,173.18258,385.1412,0.0,3102.38054,2067.97676,1127.88442,737.97109,996.78718,0.0,6378.35745,1160.04172,132.23832,195.27805,167.08447,0.0,3058.34559,2013.07768,1056.43855,623.72595,1281.41223,0.0,0.0,0.0345,0.85822,0.05364,0.05364,0.0,0.0,6771.28088,168431.75033,10526.9844,10526.9844,0.0,0.0,1.80345,49.69302,49.07924,49.80484,11.25438,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,48374.79887,102072.22558,19118.03898,14604.50374,12087.43283,0.0,0.0,1194.21546,6078.91959,379.93247,379.93247,0.0,0.0,7252.29742,105.11002,115.42238,175.28649,384.88369,0.0,3117.68144,2025.5818,1146.83414,739.10739,1003.79524,0.0,6329.58927,1188.34228,149.14161,207.90785,158.01899,0.0,3072.45261,1968.00105,1067.84577,630.46278,1294.23779,0.0,0.0,0.14866,0.75674,0.0473,0.0473,0.0,0.0,29176.29086,148516.1859,9282.26162,9282.26162,0.0,0.0,1.78017,49.62779,49.27948,49.38186,11.56564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,42561.12008,106875.84616,19112.53622,15257.81274,12449.6848,0.0,0.0,671.99094,6543.11916,408.94495,408.94495,0.0,0.0,7252.76219,98.99829,122.20051,186.05202,372.987,0.0,3096.4875,2024.42332,1148.96821,745.55617,1017.5648,0.0,6364.8638,1183.55632,134.23372,190.48897,159.85719,0.0,3053.29614,1960.81376,1069.91018,623.6892,1325.29073,0.0,0.0,0.08365,0.81453,0.05091,0.05091,0.0,0.0,16417.64307,159857.20616,9991.07539,9991.07539,0.0,0.0,1.75849,49.80777,48.68414,49.28265,12.10189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,42720.53652,106071.70901,19302.63355,15568.94244,12593.17849,0.0,0.0,708.03571,6463.20378,430.88025,430.88025,0.0,0.0,7249.78577,88.02997,122.41288,190.84736,381.92402,0.0,3077.44881,2008.34396,1153.72575,759.37108,1034.1104,0.0,6321.84326,1224.31401,139.46198,185.00937,162.37138,0.0,3042.01053,1957.03492,1067.4167,624.3696,1342.16825,0.0,0.0,0.08814,0.80458,0.05364,0.05364,0.0,0.0,17298.26527,157904.76594,10526.9844,10526.9844,0.0,0.0,1.8326,49.44864,48.98957,49.09221,12.27192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,41884.90859,106803.17649,19184.48456,15567.9128,12816.51756,0.0,0.0,671.99094,6543.11916,408.94495,408.94495,0.0,0.0,7250.51697,94.93953,119.04511,186.05775,382.44064,0.0,3059.46401,1996.00412,1153.40218,771.71993,1052.40977,0.0,6302.15703,1239.00541,130.15821,195.19868,166.48066,0.0,3024.53905,1861.60467,1076.7909,706.08804,1363.97734,0.0,0.0,0.08365,0.81453,0.05091,0.05091,0.0,0.0,16417.64307,159857.20616,9991.07539,9991.07539,0.0,0.0,1.95806,49.07662,48.85021,49.21672,12.53334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,34761.40106,113372.92797,18887.81981,16255.71592,12979.13524,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7248.86987,90.97321,128.86894,187.80477,376.48322,0.0,3013.72802,2010.78255,1154.69097,790.69723,1063.10123,0.0,6280.26033,1250.59337,121.97608,214.32779,165.84243,0.0,2981.77978,1877.02908,1076.87689,713.37938,1383.93487,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,1.76663,48.9314,49.00346,49.11338,12.82008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,34838.02795,113126.07757,18936.72904,16209.65737,13146.50808,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7253.92341,95.27461,119.96831,180.35148,383.48218,0.0,3018.51577,1974.83993,1155.79207,799.66644,1084.18579,0.0,6375.05807,1170.56288,116.07554,206.70694,164.59657,0.0,2976.75075,1829.01527,1075.17574,728.0017,1424.05655,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,1.73811,48.90131,49.16684,48.70649,13.12218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,34792.80523,112121.30435,19249.4764,16149.84864,13943.56538,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7257.1433,82.82672,123.50522,190.56449,378.96027,0.0,3019.07421,1930.67036,1176.36639,804.92449,1101.96455,0.0,6424.49923,1128.16277,122.02547,191.24018,167.07235,0.0,2977.41227,1787.77881,1082.36466,717.45878,1467.98549,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,1.74393,48.83627,49.05124,48.67048,13.33302,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,34695.90735,112064.91035,19917.6358,15601.49815,13977.04834,0.0,0.0,54.41804,7218.71701,379.93247,379.93247,0.0,0.0,7258.0752,84.05378,116.85223,180.46404,393.55475,0.0,3017.28651,1899.07814,1191.82185,804.87442,1119.93909,0.0,6414.88926,1145.56352,136.29069,171.01764,165.2389,0.0,2974.90442,1840.31539,1101.25416,637.63714,1478.88889,0.0,0.0,0.00677,0.89863,0.0473,0.0473,0.0,0.0,1329.50601,176362.97076,9282.26162,9282.26162,0.0,0.0,1.77341,48.09683,49.46386,48.63561,13.66524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,34872.3218,109200.88446,20213.83679,17000.89628,14969.06067,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7259.00833,82.02189,116.37386,172.50203,403.09389,0.0,3019.09186,1844.83461,1186.66182,828.50574,1153.90598,0.0,6408.76464,1118.03724,153.07675,187.45826,165.66311,0.0,2975.92325,1804.34914,1076.48756,650.28972,1525.95032,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,1.79102,48.08878,48.9974,48.59242,14.16532,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,34293.45675,108965.16934,20205.6926,16952.29264,15840.38867,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7256.50512,81.61346,116.30037,167.51143,411.06961,0.0,3004.09106,1838.47744,1181.86148,818.68217,1189.88785,0.0,6398.33993,1133.85241,141.73822,194.70599,164.36345,0.0,2962.3505,1668.01986,1086.77565,750.65428,1565.19971,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,1.98047,47.78384,48.78693,48.62656,14.45714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,33910.65585,109680.43119,20667.32743,15968.43761,16030.14791,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7268.49368,86.19178,108.18092,162.05639,408.07723,0.0,2997.65222,1841.47814,1172.10291,820.6815,1201.08524,0.0,6402.07398,1158.4679,131.50834,182.09585,158.85393,0.0,2953.00693,1691.97049,1141.33638,668.71098,1577.97522,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,1.78856,48.28489,48.53131,48.25012,14.78006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,33352.615,102064.01956,24091.80314,20331.36155,16417.20075,0.0,0.0,57.1196,6380.70432,797.58804,797.58804,0.0,0.0,7270.47428,86.15128,111.80247,165.95925,398.61272,0.0,2990.93775,1807.90797,1183.14862,839.5818,1211.42386,0.0,6398.52901,1142.20692,127.68683,204.10343,160.47381,0.0,2943.79982,1622.26025,1105.90005,767.75227,1593.28759,0.0,0.0,0.00711,0.79431,0.09929,0.09929,0.0,0.0,1395.50863,155889.1931,19486.14914,19486.14914,0.0,0.0,1.75334,48.06253,48.63851,48.2407,14.93986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,33345.74708,105153.24076,25323.87522,16184.6885,16249.44844,0.0,0.0,60.1034,6714.01819,839.25227,419.62614,0.0,0.0,7268.31397,86.76682,123.39451,165.58681,388.93789,0.0,2989.46406,1804.34296,1198.50899,835.82862,1204.85538,0.0,6398.33642,1157.15734,144.64797,173.21443,159.64384,0.0,2944.73534,1633.97913,1105.71695,760.8484,1587.72019,0.0,0.0,0.00748,0.8358,0.10448,0.05224,0.0,0.0,1468.40691,164032.49945,20504.06243,10252.03122,0.0,0.0,1.76747,48.20095,48.75853,47.81983,15.08817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,33089.88806,104058.53043,25977.50893,16096.66584,17034.40675,0.0,0.0,60.1034,6714.01819,839.25227,419.62614,0.0,0.0,7273.40269,80.83482,121.80878,176.7414,380.21231,0.0,2989.92775,1777.16403,1209.06599,841.16108,1215.68115,0.0,6410.59474,1135.56984,155.27257,171.88165,159.68119,0.0,2943.61902,1604.86395,1098.76988,768.98787,1616.75928,0.0,0.0,0.00748,0.8358,0.10448,0.05224,0.0,0.0,1468.40691,164032.49945,20504.06243,10252.03122,0.0,0.0,1.77984,47.84727,48.88503,47.8916,15.23121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,33353.21469,104230.11651,20716.33678,20225.17126,17732.16076,0.0,0.0,54.41804,6838.78454,379.93247,759.86495,0.0,0.0,7271.47708,80.15012,118.93595,174.40893,388.02793,0.0,2994.49928,1763.39746,1185.56644,869.83226,1219.70456,0.0,6419.77065,1123.72647,141.37999,189.79078,158.33211,0.0,2946.38956,1579.24912,1123.49404,737.73509,1646.13219,0.0,0.0,0.00677,0.85134,0.0473,0.09459,0.0,0.0,1329.50601,167080.70914,9282.26162,18564.52324,0.0,0.0,1.82682,47.80499,48.45184,48.02064,15.53065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,33327.81261,105603.50278,21877.62533,17060.25904,18387.80024,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7270.61783,79.53797,118.09453,194.24153,370.50814,0.0,2989.95458,1748.64034,1193.51028,865.68257,1235.21223,0.0,6409.02119,1138.62283,153.10925,169.49785,162.74888,0.0,2942.90035,1584.47919,1081.48673,748.72298,1675.41075,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,1.80908,47.70337,48.5273,47.78992,15.80527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,33299.48827,105204.16362,21864.42949,17209.7567,18679.16191,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7269.88431,75.93057,119.41284,202.04254,365.72974,0.0,2990.12762,1724.95241,1197.82587,872.89361,1247.20048,0.0,6408.70403,1140.99289,146.02916,177.04842,160.2255,0.0,2941.65939,1610.95233,1075.04433,711.37276,1693.97119,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,1.82471,47.47074,48.63084,47.76427,15.94438,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,32662.27847,105372.63607,21736.35201,17457.27584,19028.45761,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7270.67602,79.70535,120.38746,191.81209,370.41909,0.0,2976.56072,1732.68565,1198.27264,886.50673,1238.97426,0.0,6388.9228,1161.80594,150.62692,170.88915,160.7552,0.0,2930.82477,1604.38734,1085.9358,697.64066,1714.21143,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,1.80019,47.52441,48.57356,47.70514,16.03165,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,32734.28053,105012.80192,21690.74338,17682.84663,19136.32753,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7265.72844,78.54096,129.39526,192.71426,366.62109,0.0,2977.9287,1710.5265,1206.8006,892.64534,1245.09886,0.0,6371.46882,1177.97478,150.179,163.4629,169.91449,0.0,2931.59917,1571.22202,1107.9574,701.97826,1720.24316,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,1.86898,47.61163,48.3688,47.73046,16.05507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,32582.64963,104574.07691,21819.66759,18048.45138,19232.15449,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7270.25499,73.21616,132.08793,186.98611,370.45481,0.0,2973.14984,1689.60142,1215.19019,903.86865,1251.1899,0.0,6385.29057,1147.98375,157.90599,176.9338,164.88589,0.0,2929.99193,1490.87645,1128.12788,766.05346,1717.95028,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,1.69389,47.63028,48.3291,47.92616,16.05552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,32801.48217,103968.23467,22091.03232,17635.61959,19760.63125,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7271.08692,69.7044,123.75403,187.63064,380.82401,0.0,2980.05564,1674.218,1221.15997,902.84373,1254.72267,0.0,6404.57789,1143.84904,146.01631,171.25299,167.30376,0.0,2931.60479,1524.26025,1105.4369,695.47915,1776.21892,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,1.78955,47.17309,48.61215,47.6588,16.40135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,32825.4513,104171.64306,22494.15351,16905.5955,19860.15662,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7272.00784,64.96158,134.18113,182.25867,379.59078,0.0,2984.4327,1669.36967,1220.60361,897.8729,1260.72112,0.0,6403.82658,1140.69038,146.08231,178.33711,164.06362,0.0,3003.37159,1442.30512,1128.81394,666.78929,1791.72006,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,1.83809,47.97114,48.12739,47.06699,16.63134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,32756.28376,103794.2756,22866.41895,17067.53055,19772.49114,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7271.43705,74.08082,130.16552,178.06856,379.24804,0.0,2984.59554,1651.31222,1235.11888,901.94987,1260.0235,0.0,6404.37824,1135.59303,148.44181,185.27477,159.31215,0.0,3017.81486,1428.80721,1119.47925,686.3269,1780.57177,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,1.81915,47.84795,48.09377,47.21352,16.66056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,32806.39358,103584.31012,22316.93701,17158.4334,20390.92589,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7267.44291,69.10132,125.92532,187.79015,382.7403,0.0,2987.11015,1630.97417,1214.86004,921.88549,1278.17015,0.0,6403.23879,1138.81489,155.72713,169.96664,165.25255,0.0,3020.77618,1420.4522,1065.00114,702.88787,1823.88261,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,1.86224,47.75904,47.23172,47.76839,17.01356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,32723.03169,104158.49031,21833.33527,17167.76477,20374.37797,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7270.43729,64.34794,129.22365,187.73637,381.25475,0.0,2984.09315,1632.33887,1222.69352,918.89806,1274.97639,0.0,6395.20671,1168.57187,134.15594,168.66129,166.40419,0.0,2932.32121,1487.35422,1083.59617,711.23478,1818.49362,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,1.79827,48.00017,47.52248,47.2437,17.07032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,32639.77464,103563.64093,22090.17807,17459.74833,20503.65803,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7268.51186,75.05853,125.84149,184.07836,379.50977,0.0,2980.22282,1617.77989,1225.3549,928.90076,1280.74163,0.0,6394.97437,1153.71523,146.95475,170.38005,166.9756,0.0,2930.01561,1382.79255,1071.2231,822.43029,1826.53846,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,1.7806,47.92112,47.2224,47.2873,17.42352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,32882.43109,99155.69707,22132.68344,21144.96106,20941.22735,0.0,0.0,60.1034,6714.01819,419.62614,839.25227,0.0,0.0,7279.2292,70.91322,132.90898,174.68873,375.25988,0.0,2989.66013,1579.84312,1229.0465,935.4135,1299.03674,0.0,6617.97973,968.18833,117.43298,160.5799,168.81906,0.0,2934.49977,1438.25873,1073.96131,716.56241,1869.71779,0.0,0.0,0.00748,0.8358,0.05224,0.10448,0.0,0.0,1468.40691,164032.49945,10252.03122,20504.06243,0.0,0.0,1.89223,47.36199,47.48029,47.16286,17.73757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,32951.44877,98288.71448,22523.26901,21301.79603,21191.77171,0.0,0.0,60.1034,6714.01819,419.62614,839.25227,0.0,0.0,7276.84741,63.08733,138.70768,170.0633,384.29427,0.0,2993.53301,1543.26345,1233.3627,943.29751,1319.54334,0.0,6621.15408,1018.62317,114.57445,153.19668,125.45162,0.0,2933.9877,1328.63104,1071.35156,811.33792,1887.69179,0.0,0.0,0.00748,0.8358,0.05224,0.10448,0.0,0.0,1468.40691,164032.49945,10252.03122,20504.06243,0.0,0.0,1.9403,46.63496,47.77362,47.18823,18.09783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,33654.92668,94638.53827,25015.92676,20739.84962,22207.75867,0.0,0.0,57.1196,6380.70432,797.58804,797.58804,0.0,0.0,7279.35806,71.56563,138.4076,163.01845,380.65026,0.0,3005.17213,1518.63741,1235.77451,946.29442,1327.12154,0.0,6624.72365,973.0451,136.86868,174.94016,123.4224,0.0,2940.20507,1345.42648,1052.01827,788.55852,1906.79165,0.0,0.0,0.00711,0.79431,0.09929,0.09929,0.0,0.0,1395.50863,155889.1931,19486.14914,19486.14914,0.0,0.0,2.08958,46.67193,47.65395,46.97704,18.24244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,33172.54301,94418.35488,25453.20851,20707.90558,22504.98802,0.0,0.0,60.1034,6294.39205,839.25227,839.25227,0.0,0.0,7282.09646,84.73172,144.04358,153.32639,368.80185,0.0,3004.25074,1513.09728,1230.67292,939.46283,1345.51622,0.0,6618.6734,979.64052,142.49624,163.69099,128.49884,0.0,2942.29972,1272.52805,1072.43438,826.76153,1918.97633,0.0,0.0,0.00748,0.78357,0.10448,0.10448,0.0,0.0,1468.40691,153780.46823,20504.06243,20504.06243,0.0,0.0,2.1036,46.67206,46.96639,47.22316,18.66972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,33066.5752,94653.62545,25450.49697,20481.47366,22604.82873,0.0,0.0,57.1196,6380.70432,797.58804,797.58804,0.0,0.0,7288.35659,70.71212,140.20539,159.1159,374.61,0.0,3001.68841,1495.88286,1242.39694,945.66376,1347.36803,0.0,6675.17598,824.84769,158.311,169.30465,205.36068,0.0,2943.10033,1247.26139,1142.0254,768.57186,1932.04103,0.0,0.0,0.00711,0.79431,0.09929,0.09929,0.0,0.0,1395.50863,155889.1931,19486.14914,19486.14914,0.0,0.0,2.0853,46.20066,47.8085,46.71265,18.82783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,33135.34233,99200.55043,22851.67403,18205.39885,22864.03436,0.0,0.0,60.1034,7133.64433,419.62614,419.62614,0.0,0.0,7290.01896,74.24646,128.98091,163.2341,376.51957,0.0,3005.86678,1473.79471,1244.14605,948.21561,1360.97685,0.0,6678.99466,817.38291,156.23554,168.10382,212.28308,0.0,2940.75935,1317.92649,1077.57325,753.18958,1943.55133,0.0,0.0,0.00748,0.88804,0.05224,0.05224,0.0,0.0,1468.40691,174284.53066,10252.03122,10252.03122,0.0,0.0,2.13711,46.28349,47.45776,46.75979,18.99679,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
