entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
2.235,0.4421,0.1045,0.0672,0.05531,0.09206,0.07388,0.01564,0.05417,0.04758,0.02878,0.03467,0.2125,0.2137,
2.235,0.4446,0.1042,0.06671,0.05557,0.09164,0.07386,0.01643,0.05335,0.04757,0.02877,0.03469,0.2136,0.2136,
2.233,0.4514,0.104,0.06688,0.05568,0.09128,0.07461,0.01572,0.0584,0.04255,0.02878,0.03471,0.2137,0.2137,
2.233,0.4536,0.1029,0.06689,0.05575,0.09229,0.07461,0.01572,0.0584,0.04255,0.02878,0.03472,0.2137,0.2137,
2.253,0.4399,0.1024,0.06693,0.05569,0.0921,0.075,0.01515,0.05828,0.04246,0.04079,0.03466,0.2032,0.2133,
2.251,0.4322,0.1022,0.06697,0.05567,0.09201,0.07546,0.0146,0.05876,0.04188,0.04075,0.03464,0.204,0.2131,
2.251,0.4352,0.102,0.06707,0.05582,0.09164,0.07482,0.0146,0.05878,0.0419,0.04076,0.03467,0.2041,0.2138,
2.25,0.441,0.1019,0.06716,0.05581,0.09143,0.07485,0.0146,0.0588,0.04192,0.04078,0.03464,0.2042,0.2139,
2.252,0.4418,0.1049,0.06669,0.05599,0.09186,0.07527,0.01457,0.05834,0.04189,0.04076,0.03458,0.2051,0.2101,
2.246,0.4405,0.104,0.06656,0.05611,0.09234,0.07625,0.01237,0.06013,0.04,0.04071,0.03456,0.2059,0.211,
2.247,0.4439,0.1036,0.06681,0.05632,0.09234,0.07625,0.01291,0.05959,0.04,0.04071,0.03457,0.2059,0.211,
2.246,0.4439,0.1028,0.0668,0.05638,0.09234,0.07545,0.01355,0.05905,0.03946,0.04071,0.03457,0.2059,0.2129,
2.246,0.4651,0.102,0.06718,0.05643,0.09181,0.07544,0.01355,0.05903,0.03945,0.04071,0.03457,0.2069,0.2129,
2.243,0.4522,0.1016,0.06726,0.05646,0.09147,0.0736,0.01356,0.05909,0.03949,0.04074,0.03461,0.2071,0.215,
2.243,0.4278,0.1016,0.06721,0.05649,0.09147,0.0736,0.01356,0.05909,0.04038,0.03985,0.03462,0.2071,0.215,
2.24,0.4396,0.1016,0.06711,0.05537,0.0911,0.07363,0.01356,0.06179,0.03771,0.03986,0.03464,0.2072,0.2164,
2.242,0.44,0.1038,0.06729,0.0554,0.09101,0.07355,0.01355,0.06173,0.03767,0.03982,0.03461,0.208,0.2136,
2.24,0.4387,0.1017,0.06719,0.05546,0.09282,0.07236,0.01354,0.06166,0.03763,0.03978,0.03457,0.2088,0.2144,
2.241,0.3915,0.1036,0.06718,0.05549,0.09239,0.07168,0.01353,0.06165,0.03763,0.03977,0.03457,0.2099,0.2126,
2.24,0.3924,0.1034,0.06736,0.05548,0.09239,0.07101,0.01388,0.06131,0.03763,0.03977,0.03459,0.2099,0.2133,
2.239,0.3892,0.1032,0.06755,0.05547,0.09239,0.07055,0.01376,0.06117,0.03745,0.03955,0.0346,0.2099,0.2144,
2.236,0.3912,0.103,0.06767,0.05552,0.09239,0.06832,0.01376,0.0617,0.03691,0.03955,0.0346,0.2099,0.2167,
