entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
2.263,0.4779,0.1057,0.06416,0.06301,0.1002,0.05425,0.04154,0.04535,0.03201,0.04082,0.03571,0.2054,0.2118,
2.263,0.4787,0.1056,0.06417,0.06306,0.1002,0.05425,0.04154,0.04535,0.03201,0.04082,0.03572,0.2054,0.2118,
2.262,0.4806,0.1053,0.06431,0.06298,0.1001,0.0542,0.0415,0.04573,0.03208,0.04025,0.0357,0.2062,0.2116,
2.26,0.4876,0.1005,0.06426,0.06307,0.1049,0.05286,0.0415,0.04573,0.03208,0.04025,0.03572,0.2062,0.213,
2.262,0.4804,0.1036,0.06419,0.06317,0.1049,0.05283,0.04148,0.04641,0.03479,0.03673,0.03571,0.2071,0.2092,
2.26,0.4852,0.1036,0.06419,0.06319,0.1046,0.05158,0.04156,0.04609,0.03481,0.03675,0.0356,0.2072,0.2108,
2.26,0.4847,0.1035,0.0643,0.06317,0.1046,0.05158,0.04156,0.04609,0.03534,0.03621,0.03562,0.2072,0.2108,
2.258,0.4866,0.1028,0.06441,0.06317,0.1046,0.05018,0.04154,0.04606,0.03532,0.03619,0.0356,0.2081,0.212,
2.257,0.4875,0.1028,0.06444,0.06316,0.1046,0.05061,0.04154,0.04617,0.03479,0.03619,0.0356,0.2081,0.212,
2.257,0.4907,0.1023,0.06437,0.06332,0.1043,0.05058,0.04151,0.04657,0.03434,0.03617,0.0356,0.209,0.2119,
2.255,0.4839,0.104,0.06435,0.06327,0.1041,0.04916,0.04149,0.04654,0.03432,0.03615,0.03555,0.2099,0.2111,
2.254,0.4864,0.1037,0.06446,0.06351,0.1041,0.048,0.04149,0.04654,0.03432,0.03615,0.03556,0.2099,0.2123,
2.252,0.4902,0.1029,0.06459,0.06347,0.1042,0.04714,0.04105,0.04658,0.03435,0.03618,0.03559,0.2101,0.2138,
2.252,0.494,0.1032,0.06459,0.06348,0.104,0.04713,0.04193,0.04569,0.03488,0.03564,0.03557,0.2111,0.2128,
2.252,0.495,0.1023,0.06464,0.06363,0.1041,0.04849,0.04065,0.04573,0.03491,0.03567,0.03561,0.2113,0.2129,
2.252,0.4975,0.1021,0.06482,0.06364,0.1038,0.04851,0.04144,0.04498,0.03492,0.03569,0.03564,0.2114,0.213,
2.233,0.4827,0.1012,0.06475,0.06376,0.1044,0.0729,0.01708,0.045,0.03493,0.0357,0.03556,0.2115,0.2131,
2.233,0.4681,0.1009,0.06487,0.06377,0.1045,0.07294,0.01709,0.04502,0.03495,0.03572,0.03545,0.2116,0.2132,
2.241,0.4614,0.1031,0.06481,0.06376,0.1044,0.07286,0.01707,0.04497,0.03491,0.03952,0.03543,0.2086,0.2106,
2.241,0.4642,0.1022,0.06494,0.0639,0.104,0.07288,0.01707,0.04499,0.03492,0.03954,0.03546,0.2087,0.2114,
2.24,0.4687,0.09947,0.0652,0.064,0.1041,0.07292,0.01742,0.04466,0.03618,0.03831,0.03549,0.2088,0.2135,
2.239,0.4792,0.1003,0.06501,0.06405,0.104,0.07175,0.01821,0.04357,0.03615,0.03827,0.03546,0.2096,0.2137,
2.242,0.4714,0.1052,0.06494,0.06396,0.1039,0.07167,0.01862,0.04435,0.03487,0.03823,0.03545,0.2104,0.2084,
2.242,0.4729,0.1047,0.06499,0.06407,0.1039,0.0717,0.01862,0.04436,0.03541,0.03771,0.03546,0.2105,0.2085,
2.243,0.4725,0.104,0.06532,0.06392,0.1037,0.07198,0.01816,0.04427,0.03702,0.03774,0.03541,0.2104,0.208,
2.243,0.4644,0.104,0.06513,0.06389,0.1034,0.07204,0.0187,0.04477,0.03694,0.03688,0.03543,0.2106,0.2082,
2.243,0.5279,0.1036,0.06496,0.06401,0.1035,0.07207,0.01871,0.04557,0.03618,0.0369,0.03547,0.2107,0.2083,
2.242,0.5233,0.1033,0.0651,0.06399,0.1031,0.07249,0.01941,0.04368,0.03615,0.03687,0.03546,0.2116,0.2089,
2.24,0.511,0.1033,0.065,0.06406,0.1031,0.07299,0.01824,0.04368,0.03615,0.03687,0.03549,0.2116,0.2095,
2.239,0.5221,0.1017,0.06512,0.06421,0.1028,0.07309,0.01827,0.04459,0.03828,0.03398,0.03554,0.2119,0.2105,
2.245,0.4615,0.1002,0.06504,0.06433,0.1037,0.07304,0.01825,0.04456,0.03826,0.03778,0.03552,0.209,0.2103,
2.245,0.4706,0.09982,0.06523,0.06444,0.1037,0.07304,0.01825,0.04456,0.04025,0.03579,0.03556,0.209,0.2103,
2.244,0.4645,0.09967,0.06529,0.06452,0.1037,0.07261,0.01857,0.04443,0.03983,0.03579,0.03557,0.209,0.211,
2.244,0.4653,0.09942,0.06554,0.0645,0.1037,0.07261,0.01857,0.04443,0.03983,0.03579,0.03559,0.209,0.211,
2.243,0.4675,0.0991,0.0654,0.06475,0.1033,0.07265,0.01835,0.04384,0.0398,0.03576,0.03558,0.2099,0.2115,
2.245,0.477,0.1016,0.06526,0.06493,0.1039,0.07181,0.04093,0.02097,0.0412,0.03413,0.03552,0.211,0.2087,
2.253,0.4754,0.1014,0.06496,0.06514,0.1035,0.07176,0.04187,0.02043,0.04075,0.03928,0.0355,0.2068,0.2086,
2.252,0.4748,0.1007,0.06561,0.0652,0.1032,0.07213,0.04211,0.02039,0.04656,0.03297,0.03552,0.2069,0.2087,
2.25,0.4781,0.09732,0.06562,0.06516,0.1061,0.07207,0.04208,0.02037,0.04706,0.03242,0.0355,0.2078,0.2086,
2.25,0.484,0.09716,0.06578,0.06514,0.1061,0.07303,0.04169,0.0198,0.04706,0.03242,0.03552,0.2078,0.2086,
2.247,0.4837,0.09706,0.0655,0.06526,0.106,0.07154,0.04165,0.01978,0.04701,0.03238,0.03549,0.2086,0.2098,
2.246,0.4879,0.09687,0.06547,0.06526,0.1055,0.07202,0.04109,0.01977,0.04786,0.03148,0.0355,0.2095,0.2096,
2.25,0.4917,0.09639,0.06561,0.06511,0.1053,0.07187,0.041,0.01972,0.04882,0.03356,0.03544,0.208,0.2092,
2.248,0.4917,0.09622,0.06563,0.06526,0.1053,0.07187,0.04134,0.02009,0.04918,0.0325,0.03412,0.208,0.2105,
2.246,0.4912,0.09516,0.0655,0.06544,0.1063,0.07094,0.04107,0.02009,0.04918,0.0325,0.03413,0.208,0.2117,
2.244,0.4889,0.09614,0.06489,0.06507,0.1064,0.0709,0.04104,0.01998,0.04919,0.0325,0.03303,0.2091,0.2118,
2.242,0.4883,0.09614,0.06478,0.06517,0.1064,0.07019,0.04086,0.02018,0.04982,0.03144,0.03305,0.2091,0.2129,
2.242,0.4906,0.09616,0.06479,0.06519,0.1057,0.07025,0.0409,0.02018,0.04986,0.03147,0.03309,0.2092,0.2131,
2.254,0.4847,0.09861,0.06472,0.06505,0.1055,0.06812,0.04081,0.02103,0.04888,0.03872,0.03301,0.2036,0.212,
2.254,0.4893,0.09848,0.06475,0.06518,0.1052,0.06815,0.04162,0.02148,0.04751,0.03821,0.03303,0.2037,0.2127,
2.248,0.4985,0.09789,0.0647,0.06522,0.1058,0.07671,0.0334,0.02114,0.04751,0.03821,0.03303,0.2037,0.2127,
2.248,0.4931,0.09774,0.0648,0.06525,0.1058,0.07671,0.0334,0.02167,0.0484,0.03679,0.03304,0.2037,0.2127,
2.248,0.4972,0.09768,0.06473,0.06537,0.1058,0.07705,0.03306,0.02167,0.0484,0.03679,0.03305,0.2037,0.2127,
2.247,0.4914,0.09752,0.06484,0.06541,0.1058,0.07785,0.03226,0.02167,0.0484,0.03679,0.03307,0.2037,0.2127,
2.249,0.4855,0.1007,0.06497,0.06538,0.1051,0.07783,0.03225,0.02165,0.04838,0.03678,0.03307,0.2047,0.2092,
2.249,0.4714,0.1007,0.06493,0.06545,0.1051,0.07783,0.03225,0.02165,0.04838,0.03678,0.03309,0.2047,0.2092,
2.247,0.473,0.1004,0.06478,0.06548,0.1045,0.07804,0.03186,0.0216,0.0483,0.03672,0.03304,0.2064,0.2089,
2.248,0.4835,0.1001,0.06493,0.06556,0.1045,0.07804,0.03186,0.0216,0.0483,0.03672,0.03304,0.2064,0.2089,
2.246,0.4865,0.09807,0.06464,0.06553,0.1057,0.078,0.03237,0.02148,0.0489,0.03564,0.03291,0.2073,0.2094,
2.244,0.481,0.09786,0.06453,0.06542,0.1052,0.07786,0.03231,0.02145,0.04882,0.03558,0.03286,0.209,0.2091,
2.243,0.4845,0.09692,0.06453,0.06542,0.1058,0.078,0.03169,0.02175,0.04842,0.0356,0.0329,0.2091,0.2098,
2.267,0.4744,0.09198,0.06424,0.06544,0.1103,0.07785,0.03205,0.02226,0.04734,0.05159,0.03285,0.1946,0.2094,
2.266,0.4791,0.09192,0.06406,0.06565,0.1103,0.07852,0.03137,0.02269,0.04691,0.05159,0.03287,0.1946,0.2094,
2.264,0.4817,0.09163,0.06415,0.06562,0.1102,0.07765,0.03089,0.02266,0.04687,0.05154,0.03286,0.1954,0.2105,
2.264,0.4849,0.09139,0.06424,0.06574,0.1102,0.07821,0.03075,0.02224,0.04687,0.05154,0.03287,0.1954,0.2105,
2.264,0.4753,0.09046,0.06449,0.06586,0.11,0.0783,0.03079,0.02296,0.04622,0.0516,0.03291,0.1957,0.2107,
2.265,0.5041,0.09209,0.06428,0.06615,0.1095,0.07852,0.0305,0.02294,0.04868,0.04908,0.0329,0.1966,0.2088,
2.265,0.4827,0.09298,0.06439,0.06619,0.1096,0.07706,0.03041,0.02395,0.04744,0.04909,0.03291,0.1976,0.2084,
2.265,0.4864,0.09199,0.06432,0.06624,0.1103,0.07698,0.03038,0.02476,0.04655,0.04904,0.0329,0.1984,0.2081,
