RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
1242000.0,695000.0,643600.0,1037000.0,728300.0,433300.0,408200.0,537500.0,366000.0,555500.0,2305000.0,2395000.0,
1225000.0,701600.0,631800.0,1047000.0,728300.0,441400.0,409000.0,528700.0,366000.0,555500.0,2305000.0,2408000.0,
1220000.0,705000.0,633200.0,1047000.0,728300.0,441400.0,409000.0,542900.0,351800.0,555600.0,2305000.0,2408000.0,
1217000.0,702000.0,633900.0,1047000.0,733100.0,436500.0,409000.0,542900.0,351800.0,555700.0,2305000.0,2408000.0,
1246000.0,700800.0,634500.0,1038000.0,733100.0,436500.0,409000.0,554600.0,339700.0,555700.0,2316000.0,2373000.0,
1243000.0,703700.0,635000.0,1038000.0,733100.0,436500.0,409000.0,554600.0,339700.0,555800.0,2316000.0,2373000.0,
1221000.0,710800.0,635000.0,1053000.0,733100.0,436500.0,415000.0,564800.0,323500.0,555900.0,2316000.0,2373000.0,
1188000.0,711700.0,634700.0,1081000.0,733000.0,436400.0,415000.0,564700.0,323400.0,556000.0,2340000.0,2373000.0,
1187000.0,709100.0,637500.0,1076000.0,738700.0,430700.0,415000.0,564700.0,323400.0,556100.0,2340000.0,2373000.0,
1185000.0,709500.0,639400.0,1066000.0,738600.0,430600.0,423800.0,565900.0,313300.0,556200.0,2351000.0,2373000.0,
1163000.0,712000.0,640500.0,1085000.0,738600.0,520000.0,354400.0,554800.0,304200.0,556300.0,2363000.0,2373000.0,
1159000.0,710500.0,640500.0,1085000.0,752700.0,505900.0,354400.0,554800.0,304200.0,556400.0,2363000.0,2373000.0,
1123000.0,704900.0,628400.0,1116000.0,752700.0,505900.0,354400.0,554800.0,304200.0,556400.0,2363000.0,2386000.0,
1129000.0,704300.0,629500.0,1116000.0,752700.0,505900.0,354400.0,554800.0,304200.0,556600.0,2375000.0,2379000.0,
1129000.0,702900.0,630900.0,1106000.0,752700.0,505900.0,372300.0,536900.0,304100.0,556500.0,2387000.0,2379000.0,
1127000.0,703400.0,631800.0,1101000.0,752700.0,505900.0,381200.0,528100.0,304100.0,556600.0,2387000.0,2379000.0,
1126000.0,703200.0,633200.0,1101000.0,756600.0,507400.0,384700.0,519200.0,304100.0,556800.0,2387000.0,2379000.0,
1126000.0,697800.0,638400.0,1096000.0,756600.0,507400.0,384700.0,519200.0,304100.0,556900.0,2387000.0,2379000.0,
1120000.0,697200.0,639000.0,1092000.0,756500.0,507300.0,384600.0,519200.0,304100.0,557100.0,2387000.0,2379000.0,
1120000.0,696600.0,640200.0,1087000.0,756500.0,507200.0,384600.0,519100.0,304000.0,557200.0,2387000.0,2379000.0,
1119000.0,696600.0,640900.0,1087000.0,759600.0,508000.0,380800.0,519100.0,304000.0,557200.0,2387000.0,2379000.0,
1118000.0,697200.0,640600.0,1087000.0,759600.0,508000.0,385600.0,534400.0,283900.0,557500.0,2399000.0,2379000.0,
1108000.0,705400.0,642000.0,1083000.0,765600.0,502000.0,385600.0,540500.0,277900.0,557600.0,2399000.0,2379000.0,
1104000.0,704200.0,642800.0,1083000.0,1013000.0,254400.0,394400.0,531500.0,277500.0,557400.0,2399000.0,2379000.0,
1096000.0,703000.0,642700.0,1078000.0,1025000.0,242200.0,394400.0,531400.0,277400.0,557300.0,2399000.0,2379000.0,
1095000.0,703200.0,643200.0,1078000.0,1031000.0,236200.0,394400.0,531400.0,277400.0,557300.0,2399000.0,2379000.0,
1095000.0,703200.0,643100.0,1073000.0,993500.0,236100.0,399200.0,526600.0,277300.0,557200.0,2399000.0,2417000.0,
1076000.0,702000.0,643300.0,1083000.0,996600.0,233100.0,399200.0,526600.0,277300.0,557100.0,2399000.0,2417000.0,
1073000.0,699900.0,642400.0,1079000.0,996600.0,233100.0,399200.0,526600.0,277300.0,557200.0,2399000.0,2417000.0,
1081000.0,701200.0,642300.0,1085000.0,996600.0,233100.0,399200.0,526600.0,334500.0,557300.0,2353000.0,2401000.0,
1097000.0,701000.0,642900.0,1080000.0,996500.0,240200.0,392000.0,536600.0,324400.0,557600.0,2365000.0,2384000.0,
1093000.0,701600.0,642700.0,1075000.0,996500.0,253800.0,378500.0,570600.0,290000.0,557500.0,2365000.0,2384000.0,
1090000.0,703800.0,642700.0,1075000.0,996500.0,253800.0,378500.0,570600.0,290000.0,557600.0,2365000.0,2384000.0,
1089000.0,705000.0,642800.0,1075000.0,996500.0,253800.0,378500.0,576700.0,284000.0,557700.0,2365000.0,2384000.0,
1086000.0,705800.0,644300.0,1075000.0,996500.0,253800.0,378500.0,576700.0,284000.0,557800.0,2365000.0,2384000.0,
1086000.0,705900.0,644700.0,1071000.0,996400.0,253700.0,378400.0,576700.0,284000.0,557800.0,2365000.0,2384000.0,
1082000.0,704200.0,645100.0,1070000.0,996400.0,253700.0,378400.0,576700.0,284000.0,557900.0,2365000.0,2384000.0,
1063000.0,710000.0,646100.0,1082000.0,996400.0,253700.0,391300.0,563800.0,284000.0,558000.0,2377000.0,2384000.0,
1061000.0,708200.0,646000.0,1077000.0,996400.0,253600.0,391300.0,563600.0,338100.0,557900.0,2347000.0,2384000.0,
1056000.0,711600.0,647400.0,1077000.0,996400.0,253600.0,402600.0,552300.0,338100.0,558000.0,2358000.0,2384000.0,
1041000.0,715000.0,647900.0,1088000.0,996400.0,253600.0,587600.0,367300.0,338100.0,558200.0,2382000.0,2384000.0,
1041000.0,714600.0,648200.0,1088000.0,996400.0,253600.0,587600.0,377400.0,328100.0,558300.0,2382000.0,2384000.0,
1041000.0,712900.0,649600.0,1088000.0,996400.0,260700.0,580500.0,377400.0,328100.0,558600.0,2382000.0,2384000.0,
1041000.0,712900.0,649900.0,1083000.0,999700.0,259500.0,578300.0,371400.0,326500.0,558700.0,2394000.0,2392000.0,
1041000.0,712500.0,650300.0,1083000.0,999700.0,264400.0,573500.0,371400.0,326500.0,558700.0,2394000.0,2392000.0,
1040000.0,713100.0,650500.0,1078000.0,999700.0,269200.0,568700.0,371300.0,362800.0,558700.0,2381000.0,2392000.0,
1039000.0,712300.0,652300.0,1073000.0,996600.0,268300.0,578500.0,359200.0,361300.0,558700.0,2393000.0,2399000.0,
1038000.0,712900.0,652600.0,1073000.0,996600.0,275400.0,581900.0,354800.0,460600.0,558700.0,2300000.0,2399000.0,
1035000.0,710800.0,652800.0,1073000.0,984000.0,275400.0,581900.0,354700.0,460500.0,558700.0,2300000.0,2412000.0,
1073000.0,712800.0,653300.0,1080000.0,984000.0,282400.0,574800.0,354700.0,460500.0,558900.0,2323000.0,2354000.0,
1073000.0,711900.0,653900.0,1075000.0,988200.0,282000.0,575800.0,349900.0,460400.0,559100.0,2323000.0,2354000.0,
1067000.0,713000.0,654500.0,1075000.0,988200.0,282000.0,589500.0,336200.0,460400.0,559300.0,2323000.0,2354000.0,
1065000.0,712000.0,657100.0,1075000.0,988200.0,282000.0,597500.0,328100.0,460400.0,559500.0,2323000.0,2354000.0,
1064000.0,712500.0,657500.0,1075000.0,988200.0,282000.0,605500.0,320100.0,460400.0,559700.0,2323000.0,2354000.0,
1064000.0,710800.0,659000.0,1075000.0,988200.0,282000.0,605500.0,336200.0,444300.0,559900.0,2323000.0,2354000.0,
1062000.0,707700.0,659200.0,1070000.0,981700.0,280300.0,618800.0,318300.0,442500.0,560000.0,2323000.0,2368000.0,
1056000.0,708000.0,659800.0,1070000.0,981700.0,280300.0,618800.0,318300.0,442500.0,560100.0,2323000.0,2368000.0,
1042000.0,707400.0,661200.0,1083000.0,981700.0,280300.0,618800.0,318300.0,442500.0,560200.0,2334000.0,2368000.0,
1040000.0,708900.0,661900.0,1083000.0,981700.0,280300.0,618800.0,324300.0,436500.0,560300.0,2334000.0,2368000.0,
1035000.0,709300.0,661600.0,1078000.0,987700.0,274200.0,618800.0,324300.0,436400.0,560100.0,2334000.0,2368000.0,
1029000.0,703100.0,663500.0,1078000.0,987700.0,274200.0,618800.0,324300.0,436400.0,560100.0,2334000.0,2368000.0,
1023000.0,705600.0,662300.0,1078000.0,987700.0,274200.0,618800.0,324200.0,436200.0,560100.0,2334000.0,2368000.0,
1010000.0,708400.0,663200.0,1088000.0,993700.0,268200.0,626800.0,316100.0,436200.0,560100.0,2334000.0,2368000.0,
1009000.0,708500.0,663400.0,1083000.0,993700.0,272000.0,622900.0,322100.0,430100.0,560200.0,2346000.0,2368000.0,
1009000.0,708000.0,663800.0,1083000.0,993700.0,272000.0,622900.0,332200.0,420100.0,560300.0,2346000.0,2368000.0,
1007000.0,709500.0,663800.0,1079000.0,1001000.0,265000.0,622900.0,332200.0,420100.0,560300.0,2358000.0,2368000.0,
1006000.0,709600.0,664400.0,1079000.0,1121000.0,144800.0,622900.0,332200.0,420100.0,560500.0,2358000.0,2368000.0,
1004000.0,705800.0,664800.0,1074000.0,1127000.0,480800.0,280800.0,332200.0,420000.0,560700.0,2358000.0,2368000.0,
1003000.0,703900.0,666200.0,1065000.0,1127000.0,486800.0,274700.0,338200.0,413900.0,561000.0,2358000.0,2368000.0,
1001000.0,700900.0,666700.0,1065000.0,1126000.0,487500.0,351800.0,260000.0,407900.0,560900.0,2358000.0,2376000.0,
1001000.0,698300.0,669300.0,1065000.0,1126000.0,487500.0,356700.0,255200.0,407900.0,560900.0,2358000.0,2376000.0,
987500.0,696000.0,671300.0,1079000.0,1126000.0,487500.0,356700.0,255200.0,407900.0,561200.0,2358000.0,2376000.0,
972300.0,693300.0,672800.0,1087000.0,1126000.0,487500.0,356700.0,255200.0,407900.0,561300.0,2370000.0,2383000.0,
968800.0,691700.0,672400.0,1078000.0,1126000.0,491400.0,352800.0,255100.0,407800.0,561200.0,2381000.0,2383000.0,
968800.0,690200.0,673600.0,1078000.0,1131000.0,491500.0,353100.0,249000.0,407800.0,561500.0,2381000.0,2383000.0,
968800.0,689800.0,673700.0,1073000.0,1136000.0,486300.0,353000.0,278100.0,378600.0,561700.0,2381000.0,2383000.0,
957200.0,689300.0,674000.0,1080000.0,1136000.0,486300.0,353000.0,303700.0,353000.0,561700.0,2381000.0,2383000.0,
957200.0,686600.0,676700.0,1080000.0,1136000.0,486300.0,353000.0,309700.0,346900.0,561700.0,2393000.0,2383000.0,
956300.0,686300.0,677500.0,1076000.0,1116000.0,489600.0,346600.0,309700.0,346900.0,561700.0,2393000.0,2407000.0,
981400.0,686200.0,677500.0,1071000.0,1116000.0,489600.0,351400.0,304900.0,403600.0,561800.0,2349000.0,2381000.0,
979000.0,685300.0,676500.0,1071000.0,1122000.0,491000.0,350400.0,332000.0,370200.0,561700.0,2349000.0,2381000.0,
977800.0,685000.0,677700.0,1066000.0,1122000.0,491000.0,350300.0,392200.0,310000.0,561800.0,2349000.0,2381000.0,
977800.0,684500.0,678100.0,1066000.0,1117000.0,496200.0,342400.0,406200.0,295900.0,561800.0,2349000.0,2389000.0,
973600.0,687500.0,679200.0,1066000.0,1102000.0,496200.0,350400.0,408300.0,285800.0,562000.0,2349000.0,2404000.0,
1010000.0,687500.0,679000.0,1066000.0,1094000.0,500000.0,346600.0,408300.0,285800.0,562200.0,2372000.0,2375000.0,
898400.0,688200.0,678900.0,1177000.0,1070000.0,500000.0,346600.0,408300.0,285800.0,562300.0,2384000.0,2399000.0,
894600.0,688600.0,677800.0,1177000.0,1067000.0,499300.0,345600.0,407000.0,284200.0,562200.0,2384000.0,2407000.0,
894100.0,687600.0,678400.0,1173000.0,1072000.0,500700.0,338500.0,407000.0,284200.0,562300.0,2384000.0,2407000.0,
893300.0,688400.0,678400.0,1168000.0,1068000.0,497600.0,338500.0,406900.0,284100.0,562200.0,2384000.0,2415000.0,
891900.0,688600.0,678400.0,1159000.0,1068000.0,497500.0,338500.0,406900.0,284100.0,562300.0,2384000.0,2415000.0,
922700.0,688600.0,678200.0,1159000.0,1068000.0,497500.0,344500.0,400900.0,472600.0,562400.0,2219000.0,2384000.0,
915400.0,690600.0,678700.0,1159000.0,1062000.0,588500.0,252000.0,400900.0,472600.0,562400.0,2219000.0,2391000.0,
914800.0,689600.0,680100.0,1154000.0,1062000.0,588500.0,252000.0,400900.0,472600.0,562600.0,2219000.0,2391000.0,
914200.0,689300.0,681000.0,1154000.0,1065000.0,606500.0,230900.0,400900.0,472600.0,562700.0,2231000.0,2391000.0,
911500.0,688200.0,677600.0,1149000.0,1043000.0,606500.0,235700.0,395900.0,472400.0,562700.0,2231000.0,2416000.0,
941300.0,684700.0,680400.0,1149000.0,1043000.0,606500.0,235700.0,395900.0,472400.0,563000.0,2242000.0,2381000.0,
939000.0,685200.0,681600.0,1145000.0,1043000.0,606400.0,243700.0,393900.0,466400.0,563000.0,2264000.0,2381000.0,
938500.0,684800.0,682200.0,1140000.0,1049000.0,600600.0,243700.0,393900.0,466300.0,563100.0,2264000.0,2381000.0,
938500.0,684500.0,682400.0,1140000.0,1042000.0,602900.0,239800.0,393900.0,466300.0,563200.0,2264000.0,2389000.0,
937700.0,683700.0,683600.0,1140000.0,1042000.0,602900.0,239800.0,393900.0,466300.0,563600.0,2264000.0,2389000.0,
936000.0,684700.0,684100.0,1140000.0,1042000.0,602900.0,239800.0,441800.0,418300.0,563900.0,2275000.0,2389000.0,
935500.0,683700.0,685000.0,1136000.0,1042000.0,602900.0,239800.0,447800.0,412300.0,563900.0,2275000.0,2389000.0,
935500.0,683000.0,685500.0,1136000.0,1042000.0,602900.0,289000.0,408700.0,402300.0,564000.0,2275000.0,2389000.0,
928700.0,689300.0,686000.0,1136000.0,1046000.0,599100.0,299900.0,397800.0,402300.0,564100.0,2275000.0,2389000.0,
924600.0,688500.0,686400.0,1131000.0,1046000.0,599100.0,299900.0,397700.0,402000.0,563800.0,2275000.0,2389000.0,
